State,Year,Quarter,District,Transaction_count,Transaction_amount
madhya-pradesh,2021,4,indore,73486993,107685836352.74806
madhya-pradesh,2021,4,gwalior,13721879,25012279408.26774
madhya-pradesh,2021,4,jabalpur,12476449,20920967750.048428
madhya-pradesh,2021,4,ujjain,9436286,16998154949.070953
madhya-pradesh,2021,4,dhar,8770665,14454487270.115353
madhya-pradesh,2021,4,dewas,7659615,13007477185.675833
madhya-pradesh,2021,4,sehore,6733399,10809509304.10481
madhya-pradesh,2021,4,chhindwara,6522234,11185696130.666462
madhya-pradesh,2021,4,rewa,6195961,12315058116.409243
madhya-pradesh,2022,1,bhopal,159892411,221096758835.2795
madhya-pradesh,2022,1,indore,82698834,117708333766.98831
madhya-pradesh,2022,1,gwalior,15549106,27692015434.858017
madhya-pradesh,2022,1,jabalpur,14198131,23727705882.80347
madhya-pradesh,2022,1,ujjain,11174270,19317822240.980057
madhya-pradesh,2022,1,dhar,10117283,16593117838.03894
madhya-pradesh,2022,1,dewas,8873232,14573666819.387135
madhya-pradesh,2022,1,sehore,7782311,12240349684.93433
madhya-pradesh,2022,1,chhindwara,7709009,12667985167.90129
madhya-pradesh,2022,1,sagar,7000254,11999611899.066284
madhya-pradesh,2022,2,bhopal,185588829,255910395858.58392
madhya-pradesh,2022,2,indore,94002709,130634964642.79424
madhya-pradesh,2022,2,gwalior,18027874,32093579424.108437
madhya-pradesh,2022,2,jabalpur,16889784,27629576719.43084
madhya-pradesh,2022,2,ujjain,12860422,22270090166.47255
madhya-pradesh,2022,2,dhar,11567048,18840900182.77164
madhya-pradesh,2022,2,dewas,9969749,16816037627.773096
madhya-pradesh,2022,2,chhindwara,8962440,14596356954.002365
madhya-pradesh,2022,2,sehore,8725327,14417789308.970549
madhya-pradesh,2022,2,rewa,8417985,16928268530.619324
madhya-pradesh,2022,3,chhindwara,169367916,236429180484.71173
madhya-pradesh,2022,3,bhopal,156507125,194323899841.67703
madhya-pradesh,2022,3,indore,140075797,181342408308.11453
madhya-pradesh,2022,3,gwalior,19510123,31696730031.83982
madhya-pradesh,2022,3,jabalpur,17564654,26204520330.92041
madhya-pradesh,2022,3,ujjain,14059587,21942517753.50229
madhya-pradesh,2022,3,dhar,12392412,18195974455.547993
madhya-pradesh,2022,3,dewas,10823857,16145007712.632084
madhya-pradesh,2022,3,rewa,8837903,14504856959.73714
madhya-pradesh,2022,3,sehore,8802203,12815375203.387741
madhya-pradesh,2022,4,chhindwara,245710341,350638062974.8574
madhya-pradesh,2022,4,bhopal,190199488,243653886996.01984
madhya-pradesh,2022,4,indore,158576063,210881632372.97565
madhya-pradesh,2022,4,gwalior,21340912,35102831658.15674
madhya-pradesh,2022,4,jabalpur,17383664,26637455898.079086
madhya-pradesh,2022,4,ujjain,16707523,27113247453.133526
madhya-pradesh,2022,4,dhar,13287245,20206456864.59485
madhya-pradesh,2022,4,dewas,11710945,18499556126.900196
madhya-pradesh,2022,4,shahdol,10700938,14780956554.066238
madhya-pradesh,2022,4,rewa,9898698,16813110581.034153
madhya-pradesh,2023,1,indore,125871728,151714773334.0
madhya-pradesh,2023,1,bhopal,90233129,100743031945.0
madhya-pradesh,2023,1,gwalior,32530192,52982719835.0
madhya-pradesh,2023,1,ujjain,26942883,40817423529.0
madhya-pradesh,2023,1,jabalpur,25123516,37663871660.0
madhya-pradesh,2023,1,dhar,23103625,33382954474.0
madhya-pradesh,2023,1,dewas,19792878,29287649682.0
madhya-pradesh,2023,1,chhindwara,17392755,24958783288.0
madhya-pradesh,2023,1,rewa,16354341,27952686901.0
madhya-pradesh,2023,1,sehore,16316080,23436920406.0
madhya-pradesh,2023,2,indore,142167846,167783471243.0
madhya-pradesh,2023,2,bhopal,101329806,112080830923.0
madhya-pradesh,2023,2,gwalior,37274900,57528982641.0
madhya-pradesh,2023,2,ujjain,30837675,46609017169.0
madhya-pradesh,2023,2,jabalpur,28848316,41668633973.0
madhya-pradesh,2023,2,dhar,26679875,36996250233.0
madhya-pradesh,2023,2,dewas,22398163,33309353948.0
madhya-pradesh,2023,2,rewa,20065798,32186209412.0
madhya-pradesh,2023,2,chhindwara,20020454,28324665903.0
madhya-pradesh,2023,2,sehore,18815311,28128404111.0
madhya-pradesh,2023,3,indore,164378809,181806591343.0
madhya-pradesh,2023,3,bhopal,115364148,118878887236.0
madhya-pradesh,2023,3,gwalior,44104224,61646914157.0
madhya-pradesh,2023,3,ujjain,37433542,49654704671.0
madhya-pradesh,2023,3,jabalpur,32794066,43059367092.0
madhya-pradesh,2023,3,dhar,31420934,39438706040.0
madhya-pradesh,2023,3,dewas,25756644,34308304167.0
madhya-pradesh,2023,3,chhindwara,22572958,28577096911.0
madhya-pradesh,2023,3,rewa,21568187,29660291767.0
madhya-pradesh,2023,3,sehore,21413578,27939822343.0
madhya-pradesh,2023,4,indore,180579604,204276477732.0
madhya-pradesh,2023,4,bhopal,127657803,132925621031.0
madhya-pradesh,2023,4,gwalior,48475464,70108499240.0
madhya-pradesh,2023,4,ujjain,41093050,56822072950.0
madhya-pradesh,2023,4,jabalpur,37295490,49586354718.0
madhya-pradesh,2023,4,dhar,36012965,45454635729.0
madhya-pradesh,2023,4,dewas,29474893,39878804713.0
madhya-pradesh,2023,4,rewa,25290262,34947670788.0
madhya-pradesh,2023,4,chhindwara,24998840,33082912950.0
madhya-pradesh,2023,4,sehore,24223065,32031905607.0
maharashtra,2021,1,pune,208930588,253623629237.65793
maharashtra,2021,1,mumbai suburban,49079788,75911506798.24135
maharashtra,2021,1,thane,33503449,48840960311.87904
maharashtra,2021,1,nashik,27235543,41832846588.20086
maharashtra,2021,1,aurangabad,20324679,29945191784.134216
maharashtra,2021,1,nagpur,20132732,31261594334.217766
maharashtra,2021,1,washim,16119131,32164445523.209106
maharashtra,2021,1,ahmednagar,14942900,27709537707.314117
maharashtra,2021,1,solapur,13720797,26445846333.97523
maharashtra,2021,1,raigad,10673549,15596964081.61911
maharashtra,2021,2,pune,218732925,298657497266.99304
maharashtra,2021,2,mumbai suburban,51172626,79709409341.93016
maharashtra,2021,2,thane,34695330,51834001818.133484
maharashtra,2021,2,nashik,28391827,47825836433.598206
maharashtra,2021,2,washim,27190170,55251595071.35002
maharashtra,2021,2,aurangabad,23744887,36191383377.4905
maharashtra,2021,2,nagpur,22506189,36690120293.721405
maharashtra,2021,2,ahmednagar,16869500,32660327252.892723
maharashtra,2021,2,solapur,16828619,33876247851.21455
maharashtra,2021,2,raigad,11509927,16915509520.363083
maharashtra,2021,3,pune,303322956,372243656247.4718
maharashtra,2021,3,mumbai suburban,67846531,100494598469.06511
maharashtra,2021,3,washim,47716080,89156949627.79579
maharashtra,2021,3,thane,46296081,66370065441.36949
maharashtra,2021,3,nashik,39927545,60198709473.80904
maharashtra,2021,3,aurangabad,32667108,45343695947.53139
maharashtra,2021,3,nagpur,29998841,44274024437.65408
maharashtra,2021,3,ahmednagar,23270731,41445914645.10295
maharashtra,2021,3,solapur,22642205,41800216299.60483
maharashtra,2021,3,raigad,15666356,21716387176.67746
maharashtra,2021,4,pune,371337618,454584743765.05554
maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073
maharashtra,2021,4,thane,58731186,82756618879.3905
maharashtra,2021,4,washim,58312102,108918964843.63313
maharashtra,2021,4,nashik,50753398,77325087055.88705
maharashtra,2021,4,aurangabad,42089766,58225600205.240555
maharashtra,2021,4,nagpur,37294016,55504861303.13818
maharashtra,2021,4,ahmednagar,30809337,53652623922.42543
maharashtra,2021,4,solapur,29893044,53557566277.62863
maharashtra,2021,4,raigad,19999796,27241010089.090332
maharashtra,2022,1,pune,424149132,508475101454.5797
maharashtra,2022,1,mumbai suburban,104595313,148080835860.6061
maharashtra,2022,1,washim,73700274,136398563399.82826
maharashtra,2022,1,thane,66420329,91604299445.99771
maharashtra,2022,1,nashik,59914404,89903593917.99501
maharashtra,2022,1,aurangabad,48288544,66140008400.38046
maharashtra,2022,1,nagpur,43072958,63065806665.247505
maharashtra,2022,1,ahmednagar,35927347,61917805949.94818
maharashtra,2022,1,solapur,35130037,62436627060.524826
maharashtra,2022,1,raigad,22836136,30642123149.62334
maharashtra,2022,2,pune,520321567,620747087392.5974
maharashtra,2022,2,mumbai suburban,125227570,172590494011.93738
maharashtra,2022,2,washim,98129806,175926949614.37335
maharashtra,2022,2,thane,76359706,103706480304.36014
maharashtra,2022,2,nashik,69128782,103031323327.35526
maharashtra,2022,2,aurangabad,55248137,75915458866.51474
maharashtra,2022,2,nagpur,52065290,75751126721.70934
maharashtra,2022,2,ahmednagar,42201172,72250021262.47775
maharashtra,2022,2,solapur,41690075,74367210007.30444
maharashtra,2022,2,raigad,26465986,34460851150.869255
maharashtra,2022,3,pune,505018506,549531791371.8348
maharashtra,2022,3,mumbai suburban,197724164,247678975470.48972
maharashtra,2022,3,thane,80605581,103768554261.10455
maharashtra,2022,3,nashik,75574380,109529218251.08426
maharashtra,2022,3,nagpur,73292524,101188934110.49721
maharashtra,2022,3,mumbai,72051672,98270574413.60028
maharashtra,2022,3,aurangabad,59756919,78617594736.37457
maharashtra,2022,3,solapur,43898093,73768556417.1306
maharashtra,2022,3,ahmednagar,42461860,70593347849.7045
maharashtra,2022,3,raigad,28475145,36394835874.96223
maharashtra,2022,4,pune,544687754,590334491443.0928
maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166
maharashtra,2022,4,thane,96634264,120463884034.54527
maharashtra,2022,4,nashik,95624463,138499252102.65778
maharashtra,2022,4,nagpur,82944788,116240666679.72601
maharashtra,2022,4,mumbai,75229421,102451767492.82622
maharashtra,2022,4,aurangabad,67307091,90151467648.5776
maharashtra,2022,4,ahmednagar,50187075,84188481406.43468
maharashtra,2022,4,solapur,49452868,83291615226.59082
maharashtra,2022,4,raigad,32354836,40318975044.959946
maharashtra,2023,1,pune,505841046,489824129517.0
maharashtra,2023,1,thane,142097640,164652846524.0
maharashtra,2023,1,mumbai suburban,119452769,138677680552.0
maharashtra,2023,1,nashik,119376880,167693934792.0
maharashtra,2023,1,aurangabad,95131875,121063237188.0
maharashtra,2023,1,nagpur,87172881,116369650409.0
maharashtra,2023,1,solapur,78530550,129110342469.0
maharashtra,2023,1,ahmednagar,78198945,127588673135.0
maharashtra,2023,1,raigad,50072751,58510274697.0
maharashtra,2023,1,mumbai,45774016,60530759966.0
maharashtra,2023,2,pune,554427668,535801107518.0
maharashtra,2023,2,thane,155714593,178939371434.0
maharashtra,2023,2,nashik,135966489,184867119659.0
maharashtra,2023,2,mumbai suburban,130857450,148410175880.0
maharashtra,2023,2,aurangabad,105820511,132952857337.0
maharashtra,2023,2,nagpur,97521493,129504759626.0
maharashtra,2023,2,ahmednagar,88553642,139707887255.0
maharashtra,2023,2,solapur,88308858,140499967071.0
maharashtra,2023,2,raigad,55379671,63261035124.0
maharashtra,2023,2,mumbai,50518947,64178064613.0
maharashtra,2023,3,pune,625390706,593994260196.0
maharashtra,2023,3,thane,170404523,188843145118.0
maharashtra,2023,3,nashik,147156281,195436937930.0
maharashtra,2023,3,mumbai suburban,144408431,156083806649.0
maharashtra,2023,3,aurangabad,119425478,142507066152.0
maharashtra,2023,3,nagpur,109330463,135597965489.0
maharashtra,2023,3,solapur,98314808,147822590848.0
maharashtra,2023,3,ahmednagar,97743482,150892376443.0
maharashtra,2023,3,raigad,59850699,66276827966.0
maharashtra,2023,3,mumbai,56384940,66929058697.0
maharashtra,2023,4,pune,673819127,639679187750.0
maharashtra,2023,4,thane,192539402,209015388352.0
maharashtra,2023,4,nashik,164191962,220053696049.0
maharashtra,2023,4,mumbai suburban,161597277,173236147615.0
maharashtra,2023,4,aurangabad,134713801,160937462757.0
maharashtra,2023,4,nagpur,121596100,153904001716.0
maharashtra,2023,4,solapur,113841137,169065426325.0
maharashtra,2023,4,ahmednagar,111100461,170720443844.0
maharashtra,2023,4,raigad,68647056,73428232667.0
maharashtra,2023,4,mumbai,64843921,77317355777.0
manipur,2021,1,imphal west,1693458,4962553375.308464
manipur,2021,1,imphal east,161841,530028907.0928848
manipur,2021,1,bishnupur,73777,255486792.7272072
manipur,2021,1,thoubal,72593,240713473.66814184
manipur,2021,1,kangpokpi,63234,205050443.8236801
manipur,2021,1,churachandpur,62755,250250943.40948159
manipur,2021,1,kakching,29803,92307870.36114597
manipur,2021,1,chandel,23884,80445733.2065684
manipur,2021,1,ukhrul,22415,68745913.46443735
manipur,2021,1,senapati,22025,73777202.51436572
manipur,2021,2,imphal west,2353896,5697696459.585503
manipur,2021,2,imphal east,179337,491977805.97917175
manipur,2021,2,thoubal,91264,268514237.48815316
manipur,2021,2,bishnupur,89095,260900495.1629062
manipur,2021,2,churachandpur,80524,273962339.3949944
manipur,2021,2,kangpokpi,78765,236369410.09906265
manipur,2021,2,kakching,37444,92311646.34027098
manipur,2021,2,chandel,29178,90054101.93360364
manipur,2021,2,ukhrul,28524,81225585.72178741
manipur,2021,2,senapati,25681,70219657.8819672
manipur,2021,3,imphal west,3027735,7437068961.027052
manipur,2021,3,imphal east,226128,705081475.2381084
manipur,2021,3,thoubal,113257,363547884.1177802
manipur,2021,3,churachandpur,109913,397548796.562021
manipur,2021,3,bishnupur,104901,320379628.1976948
manipur,2021,3,kangpokpi,94883,299760833.40438926
manipur,2021,3,kakching,44277,128692670.00805305
manipur,2021,3,chandel,36126,116052040.78947881
manipur,2021,3,ukhrul,35250,118509943.90387844
manipur,2021,3,tamenglong,33266,108769884.2048046
manipur,2021,4,imphal west,3649688,9254105829.377777
manipur,2021,4,imphal east,268205,853764884.9988655
manipur,2021,4,thoubal,130316,393043161.28167
manipur,2021,4,churachandpur,121140,446895232.6851511
manipur,2021,4,bishnupur,113386,369885898.8351996
manipur,2021,4,kangpokpi,107329,318563859.8204656
manipur,2021,4,kakching,43224,130159064.31913412
manipur,2021,4,tengnoupal,40383,154956864.23616886
manipur,2021,4,tamenglong,40279,140792582.93230078
manipur,2021,4,chandel,39891,131651667.09783676
manipur,2022,1,imphal west,4129560,10331377272.313238
manipur,2022,1,imphal east,298053,926298622.7916505
manipur,2022,1,thoubal,159443,465999965.9324683
manipur,2022,1,churachandpur,132079,478282953.1412998
manipur,2022,1,bishnupur,129775,410979761.59592944
manipur,2022,1,kangpokpi,120614,361422857.4778744
manipur,2022,1,tamenglong,53325,182059187.8775179
manipur,2022,1,chandel,46964,156821048.3314056
manipur,2022,1,ukhrul,45977,163211543.8876433
manipur,2022,1,kakching,45714,129009720.36301751
manipur,2022,2,imphal west,4858000,11035105413.78688
manipur,2022,2,imphal east,334382,1017003992.8811904
manipur,2022,2,thoubal,179962,489921006.2514488
manipur,2022,2,bishnupur,132234,427663723.98262024
manipur,2022,2,churachandpur,130821,445674066.47566885
manipur,2022,2,kangpokpi,127346,360381229.24300873
manipur,2022,2,tamenglong,48779,158669784.21199045
manipur,2022,2,ukhrul,48388,165524493.50724024
manipur,2022,2,kakching,45754,124881636.16645998
manipur,2022,2,chandel,44845,161255425.28835768
manipur,2022,3,imphal west,4865688,11153142712.787489
manipur,2022,3,imphal east,401052,1106024473.2650971
manipur,2022,3,churachandpur,200968,560754898.7150536
manipur,2022,3,thoubal,198398,502784611.8050357
manipur,2022,3,kangpokpi,137088,382055039.86516064
manipur,2022,3,bishnupur,126573,397535713.9599227
manipur,2022,3,kakching,114178,269711112.45492435
manipur,2022,3,tamenglong,48889,150947198.9523353
manipur,2022,3,ukhrul,48127,165404721.91649568
manipur,2022,3,senapati,46116,141106697.64180186
manipur,2022,4,imphal west,4737839,11004726597.698875
manipur,2022,4,imphal east,417476,1124061241.8453987
manipur,2022,4,thoubal,252156,642341521.1672155
manipur,2022,4,kakching,205827,477287512.84893876
manipur,2022,4,kangpokpi,195796,499527018.9345387
manipur,2022,4,churachandpur,139622,418292018.1391273
manipur,2022,4,bishnupur,134155,398215642.6664851
manipur,2022,4,senapati,63745,180730794.84235084
manipur,2022,4,tamenglong,51040,160602196.99791262
manipur,2022,4,tengnoupal,49553,175755833.19199604
manipur,2023,1,imphal west,987912,2602833306.0
manipur,2023,1,imphal east,659880,1637025593.0
manipur,2023,1,thoubal,315961,796620060.0
manipur,2023,1,bishnupur,231239,626631062.0
manipur,2023,1,churachandpur,221158,582341436.0
manipur,2023,1,kangpokpi,211256,520765461.0
manipur,2023,1,senapati,94404,252756548.0
manipur,2023,1,tamenglong,86492,231452890.0
manipur,2023,1,ukhrul,83455,267514824.0
manipur,2023,1,tengnoupal,79811,294235941.0
manipur,2023,2,imphal west,484182,1347200442.0
manipur,2023,2,imphal east,332809,855990060.0
manipur,2023,2,thoubal,155290,412755825.0
manipur,2023,2,churachandpur,108049,309376954.0
manipur,2023,2,bishnupur,108042,304861281.0
manipur,2023,2,kangpokpi,96061,265835614.0
manipur,2023,2,jiribam,53949,153237238.0
manipur,2023,2,senapati,49144,139357712.0
manipur,2023,2,tamenglong,42991,121710165.0
manipur,2023,2,ukhrul,41027,131978491.0
manipur,2023,3,imphal west,283239,1192373419.0
manipur,2023,3,imphal east,195597,762942643.0
manipur,2023,3,thoubal,70780,289941575.0
manipur,2023,3,kangpokpi,60374,270393444.0
manipur,2023,3,bishnupur,52074,228769251.0
manipur,2023,3,jiribam,48471,170419988.0
manipur,2023,3,churachandpur,43375,215267198.0
manipur,2023,3,senapati,25056,88162234.0
manipur,2023,3,tamenglong,21706,105176707.0
manipur,2023,3,ukhrul,18404,74546308.0
manipur,2023,4,imphal west,645798,2110859186.0
manipur,2023,4,imphal east,466350,1424311158.0
manipur,2023,4,thoubal,193084,587381961.0
manipur,2023,4,bishnupur,158304,517891073.0
manipur,2023,4,kangpokpi,143024,482630626.0
manipur,2023,4,churachandpur,123502,463823678.0
manipur,2023,4,jiribam,79450,216717452.0
manipur,2023,4,senapati,55235,143200212.0
manipur,2023,4,tamenglong,53369,169026544.0
manipur,2023,4,ukhrul,48581,176550849.0
meghalaya,2021,1,east khasi hills,322156,915771307.2291536
meghalaya,2021,1,west garo hills,133362,370492803.5429464
meghalaya,2021,1,ribhoi,98957,266571316.12978175
meghalaya,2021,1,east jaintia hills,70732,205454314.79640436
meghalaya,2021,1,west jaintia hills,24312,53826602.11269104
meghalaya,2021,1,south garo hills,19054,44351833.9562286
meghalaya,2021,1,north garo hills,18850,37908696.16305937
meghalaya,2021,1,south west garo hills,18591,41861206.69737828
meghalaya,2021,1,east garo hills,18473,40212217.23708049
meghalaya,2021,1,west khasi hills,16947,60183253.84696514
meghalaya,2021,2,east khasi hills,386773,994348113.9313933
meghalaya,2021,2,west garo hills,174186,437555569.8453884
meghalaya,2021,2,ribhoi,111231,265892507.53668693
meghalaya,2021,2,east jaintia hills,87223,205906820.910982
meghalaya,2021,2,west jaintia hills,30529,53732989.3560653
meghalaya,2021,2,north garo hills,25028,37984069.23193222
meghalaya,2021,2,south west garo hills,24491,47526700.898553595
meghalaya,2021,2,east garo hills,24431,42603145.83447135
meghalaya,2021,2,south garo hills,21894,48819031.95729189
meghalaya,2021,2,west khasi hills,16590,41326043.50138934
meghalaya,2021,3,east khasi hills,475308,1267820067.2649465
meghalaya,2021,3,west garo hills,207635,550868915.1603696
meghalaya,2021,3,ribhoi,135524,337135306.83131677
meghalaya,2021,3,east jaintia hills,103142,254116660.02417076
meghalaya,2021,3,west jaintia hills,37590,71888903.26179792
meghalaya,2021,3,north garo hills,30790,56346103.94114269
meghalaya,2021,3,east garo hills,29654,54695590.9177565
meghalaya,2021,3,south west garo hills,28662,59140851.35546416
meghalaya,2021,3,south garo hills,23378,50417337.278425165
meghalaya,2021,3,west khasi hills,17524,45708478.00363463
meghalaya,2021,4,east khasi hills,602012,1647841435.7937279
meghalaya,2021,4,west garo hills,261543,746098768.1324025
meghalaya,2021,4,ribhoi,210094,495239611.1245396
meghalaya,2021,4,east jaintia hills,140522,371541323.51234245
meghalaya,2021,4,west jaintia hills,43460,98276171.06270258
meghalaya,2021,4,north garo hills,38565,88113799.75521982
meghalaya,2021,4,east garo hills,37744,79675265.12123142
meghalaya,2021,4,south west garo hills,35153,76249072.06112294
meghalaya,2021,4,west khasi hills,29960,108595108.91303806
meghalaya,2021,4,south garo hills,28989,89662812.04398018
meghalaya,2022,1,east khasi hills,653082,1762837936.3129022
meghalaya,2022,1,west garo hills,325791,991586557.2279948
meghalaya,2022,1,ribhoi,257923,624403404.8028624
meghalaya,2022,1,east jaintia hills,169484,496156278.4387266
meghalaya,2022,1,west jaintia hills,49196,126597671.42735201
meghalaya,2022,1,south garo hills,43827,166412749.63292432
meghalaya,2022,1,east garo hills,42878,97659034.30770612
meghalaya,2022,1,north garo hills,42030,87894203.47088854
meghalaya,2022,1,south west garo hills,39644,98249285.49958463
meghalaya,2022,1,west khasi hills,36687,148090837.06952718
meghalaya,2022,2,east khasi hills,853333,2156500112.108344
meghalaya,2022,2,west garo hills,392151,1150602954.6389537
meghalaya,2022,2,ribhoi,337102,755786725.0698187
meghalaya,2022,2,east jaintia hills,193196,502640751.7922025
meghalaya,2022,2,west jaintia hills,56272,152394109.72808385
meghalaya,2022,2,east garo hills,46150,106793207.79406631
meghalaya,2022,2,north garo hills,44965,92496675.79074751
meghalaya,2022,2,south west garo hills,43006,118240788.93575428
meghalaya,2022,2,south garo hills,33680,92292848.0663783
meghalaya,2022,2,west khasi hills,31223,103764884.88347426
meghalaya,2022,3,east khasi hills,2924522,6137770373.209273
meghalaya,2022,3,west garo hills,508052,1283479556.413095
meghalaya,2022,3,ribhoi,400075,825278960.5336027
meghalaya,2022,3,east jaintia hills,241204,633317484.0750391
meghalaya,2022,3,west jaintia hills,62798,171112837.01348788
meghalaya,2022,3,south west garo hills,48898,121831916.04534972
meghalaya,2022,3,north garo hills,48727,107884419.55644782
meghalaya,2022,3,east garo hills,47047,99390252.25463584
meghalaya,2022,3,south garo hills,35206,88310719.84102406
meghalaya,2022,3,west khasi hills,29296,87822016.1025165
meghalaya,2022,4,east khasi hills,2285868,4886013367.030625
meghalaya,2022,4,west garo hills,612945,1565478827.2720149
meghalaya,2022,4,ribhoi,416100,855262410.3336375
meghalaya,2022,4,east jaintia hills,252554,698736182.2686267
meghalaya,2022,4,west jaintia hills,81501,229129661.89603108
meghalaya,2022,4,east garo hills,59445,143293321.81485856
meghalaya,2022,4,south west garo hills,59231,150334364.85984024
meghalaya,2022,4,north garo hills,59149,130072498.39208946
meghalaya,2022,4,south garo hills,47478,134393051.37739396
meghalaya,2022,4,west khasi hills,41404,141954215.09290665
meghalaya,2023,1,east khasi hills,1220563,2680323809.0
meghalaya,2023,1,west garo hills,1041221,2765563809.0
meghalaya,2023,1,ribhoi,729560,1474982935.0
meghalaya,2023,1,east jaintia hills,515136,1371613773.0
meghalaya,2023,1,west jaintia hills,134028,377216408.0
meghalaya,2023,1,south west garo hills,112416,302145041.0
meghalaya,2023,1,east garo hills,102374,230703822.0
meghalaya,2023,1,north garo hills,97035,198957381.0
meghalaya,2023,1,south garo hills,95917,276701570.0
meghalaya,2023,1,west khasi hills,81929,283510432.0
meghalaya,2023,2,east khasi hills,1584287,3308371744.0
meghalaya,2023,2,west garo hills,1313181,3093601156.0
meghalaya,2023,2,ribhoi,849150,1540619034.0
meghalaya,2023,2,east jaintia hills,602439,1411515511.0
meghalaya,2023,2,west jaintia hills,143311,363450970.0
meghalaya,2023,2,south west garo hills,138973,324256480.0
meghalaya,2023,2,east garo hills,119181,259323245.0
meghalaya,2023,2,north garo hills,113361,215038091.0
meghalaya,2023,2,south garo hills,104600,273407662.0
meghalaya,2023,2,west khasi hills,71353,167896488.0
meghalaya,2023,3,east khasi hills,1925071,3637181187.0
meghalaya,2023,3,west garo hills,1580512,3040769172.0
meghalaya,2023,3,ribhoi,1002988,1611391648.0
meghalaya,2023,3,east jaintia hills,704743,1455319329.0
meghalaya,2023,3,south west garo hills,159403,312859682.0
meghalaya,2023,3,west jaintia hills,159073,385584331.0
meghalaya,2023,3,north garo hills,146236,251411034.0
meghalaya,2023,3,east garo hills,145914,265377046.0
meghalaya,2023,3,south garo hills,100839,199100708.0
meghalaya,2023,3,west khasi hills,73882,155755910.0
meghalaya,2023,4,west garo hills,2128194,4034159325.0
meghalaya,2023,4,east khasi hills,2091395,3902770749.0
meghalaya,2023,4,ribhoi,1138756,1838712964.0
meghalaya,2023,4,east jaintia hills,866490,1891314074.0
meghalaya,2023,4,south west garo hills,209090,424184452.0
meghalaya,2023,4,east garo hills,187702,361438823.0
meghalaya,2023,4,north garo hills,184749,339349015.0
meghalaya,2023,4,west jaintia hills,177331,417636909.0
meghalaya,2023,4,south garo hills,144242,307030739.0
meghalaya,2023,4,west khasi hills,93642,217082323.0
mizoram,2021,1,aizawl,182220,609359098.2421973
mizoram,2021,1,lunglei,40131,133262456.03079641
mizoram,2021,1,lawngtlai,31658,106154307.36708316
mizoram,2021,1,kolasib,22212,71207105.1965721
mizoram,2021,1,mamit,18670,51226307.47618229
mizoram,2021,1,champhai,13769,51873702.9412937
mizoram,2021,1,serchhip,12877,42644166.311948836
mizoram,2021,1,saiha,8038,35378443.37986354
mizoram,2021,2,aizawl,222893,635733236.9899334
mizoram,2021,2,lunglei,46084,125798685.12915294
mizoram,2021,2,lawngtlai,38779,110575273.85365936
mizoram,2021,2,kolasib,23910,66068598.11704218
mizoram,2021,2,mamit,20464,51797964.37426142
mizoram,2021,2,champhai,15913,52313277.17825453
mizoram,2021,2,serchhip,15664,39541209.17776598
mizoram,2021,2,saiha,10633,41046228.48202239
mizoram,2021,3,aizawl,276340,865537331.9432544
mizoram,2021,3,lunglei,55054,157303231.44253838
mizoram,2021,3,lawngtlai,44431,130625157.50867543
mizoram,2021,3,kolasib,30064,84157970.6374866
mizoram,2021,3,mamit,22878,65856355.67206965
mizoram,2021,3,serchhip,19902,54838260.2224697
mizoram,2021,3,champhai,18678,71974971.0552853
mizoram,2021,3,saiha,11182,43455371.73017335
mizoram,2021,4,aizawl,317555,1021257676.3595349
mizoram,2021,4,lunglei,62996,193267816.72749367
mizoram,2021,4,lawngtlai,47572,152734951.83765793
mizoram,2021,4,kolasib,37950,113743718.86428112
mizoram,2021,4,mamit,28553,76910208.12744261
mizoram,2021,4,champhai,25625,100501231.3416473
mizoram,2021,4,serchhip,21092,58127189.330209725
mizoram,2021,4,saiha,11986,54122948.934775494
mizoram,2022,1,aizawl,341192,1081700361.9959884
mizoram,2022,1,lunglei,70118,225762310.6230601
mizoram,2022,1,lawngtlai,52546,177710904.9278997
mizoram,2022,1,kolasib,41730,131565353.72167373
mizoram,2022,1,mamit,31141,85615813.92389987
mizoram,2022,1,champhai,28284,104778862.41112822
mizoram,2022,1,serchhip,25542,73577504.13530782
mizoram,2022,1,saiha,14364,64447851.87228675
mizoram,2022,2,aizawl,364786,1137178791.3961444
mizoram,2022,2,lunglei,71974,216551898.04095763
mizoram,2022,2,lawngtlai,55575,178078191.45037478
mizoram,2022,2,kolasib,44824,125315221.50869848
mizoram,2022,2,mamit,35643,98025373.52449824
mizoram,2022,2,champhai,30607,103805199.37272806
mizoram,2022,2,serchhip,24248,72294618.64313027
mizoram,2022,2,saiha,16320,71937273.17240411
mizoram,2022,3,aizawl,383546,1129120156.9892116
mizoram,2022,3,lunglei,81428,231838246.93491793
mizoram,2022,3,lawngtlai,52771,160991694.95874986
mizoram,2022,3,kolasib,44830,121251949.18563817
mizoram,2022,3,mamit,32604,88879142.37748808
mizoram,2022,3,champhai,25701,86209300.03437018
mizoram,2022,3,serchhip,23168,65622336.99787671
mizoram,2022,3,saiha,14990,62352784.58970161
mizoram,2022,4,aizawl,360350,1054341698.8459929
mizoram,2022,4,lunglei,99571,275164384.7691406
mizoram,2022,4,lawngtlai,60120,176322495.4134693
mizoram,2022,4,kolasib,55854,157046232.3046887
mizoram,2022,4,mamit,39889,111490213.09424147
mizoram,2022,4,champhai,33252,110073440.44820768
