State,Year,Quarter,District,RegisteredUser
telangana,2022,3,mahbubnagar district,418280
telangana,2022,3,jaya shankar bhalupally district,173372
telangana,2022,3,warangal urban district,881363
telangana,2022,3,rangareddy district,4105107
telangana,2022,3,hyderabad district,4739891
telangana,2022,3,suryapet district,468196
telangana,2022,3,jogulamba gadwal district,222094
telangana,2022,3,kamareddy district,350370
telangana,2022,3,mulugu district,105383
telangana,2022,3,medchal malkajgiri district,3463208
telangana,2022,3,karimnagar district,656534
telangana,2022,3,mancherial district,413504
telangana,2022,3,siddipet district,502130
telangana,2022,3,khammam district,721877
telangana,2022,4,narayanpet district,164467
telangana,2022,4,nalgonda district,793688
telangana,2022,4,jangaon district,268072
telangana,2022,4,bhadradri kothagudem district,542203
telangana,2022,4,warangal rural district,301876
telangana,2022,4,kumuram bheem asifabad district,149386
telangana,2022,4,nizamabad district,729287
telangana,2022,4,adilabad district,212112
telangana,2022,4,rajanna sircilla district,259226
telangana,2022,4,nagarkurnool district,376720
telangana,2022,4,peddapalle district,457038
telangana,2022,4,nirmal district,246252
telangana,2022,4,mahabubabad district,300406
telangana,2022,4,sangareddy district,1159594
telangana,2022,4,wanaparthy district,214000
telangana,2022,4,vikarabad district,339772
telangana,2022,4,jagtial district,416065
telangana,2022,4,yadadri bhuvanagiri district,401963
telangana,2022,4,medak district,291807
telangana,2022,4,mahbubnagar district,437901
telangana,2022,4,jaya shankar bhalupally district,181521
telangana,2022,4,warangal urban district,923715
telangana,2022,4,rangareddy district,4296707
telangana,2022,4,hyderabad district,4962214
telangana,2022,4,suryapet district,490568
telangana,2022,4,jogulamba gadwal district,232376
telangana,2022,4,kamareddy district,366726
telangana,2022,4,mulugu district,110228
telangana,2022,4,medchal malkajgiri district,3628619
telangana,2022,4,karimnagar district,687385
telangana,2022,4,mancherial district,433627
telangana,2022,4,siddipet district,525155
telangana,2022,4,khammam district,755705
telangana,2023,1,narayanpet district,172242
telangana,2023,1,nalgonda district,830827
telangana,2023,1,jangaon district,280580
telangana,2023,1,bhadradri kothagudem district,567571
telangana,2023,1,warangal rural district,315944
telangana,2023,1,kumuram bheem asifabad district,156343
telangana,2023,1,nizamabad district,761985
telangana,2023,1,adilabad district,222025
telangana,2023,1,rajanna sircilla district,271074
telangana,2023,1,nagarkurnool district,394485
telangana,2023,1,peddapalle district,478118
telangana,2023,1,nirmal district,257611
telangana,2023,1,mahabubabad district,314702
telangana,2023,1,sangareddy district,1212607
telangana,2023,1,wanaparthy district,223966
telangana,2023,1,vikarabad district,355447
telangana,2023,1,jagtial district,434964
telangana,2023,1,yadadri bhuvanagiri district,420473
telangana,2023,1,medak district,305395
telangana,2023,1,mahbubnagar district,457781
telangana,2023,1,jaya shankar bhalupally district,190125
telangana,2023,1,warangal urban district,964802
telangana,2023,1,rangareddy district,4483193
telangana,2023,1,hyderabad district,5176899
telangana,2023,1,suryapet district,513436
telangana,2023,1,jogulamba gadwal district,243224
telangana,2023,1,kamareddy district,383869
telangana,2023,1,mulugu district,115471
telangana,2023,1,medchal malkajgiri district,3787461
telangana,2023,1,karimnagar district,718193
telangana,2023,1,mancherial district,453837
telangana,2023,1,siddipet district,549109
telangana,2023,1,khammam district,790500
telangana,2023,2,narayanpet district,180034
telangana,2023,2,nalgonda district,866073
telangana,2023,2,jangaon district,292576
telangana,2023,2,bhadradri kothagudem district,591314
telangana,2023,2,warangal rural district,329591
telangana,2023,2,kumuram bheem asifabad district,163594
telangana,2023,2,nizamabad district,792269
telangana,2023,2,adilabad district,231540
telangana,2023,2,rajanna sircilla district,282212
telangana,2023,2,nagarkurnool district,411916
telangana,2023,2,peddapalle district,497196
telangana,2023,2,nirmal district,268713
telangana,2023,2,mahabubabad district,328573
telangana,2023,2,sangareddy district,1259927
telangana,2023,2,wanaparthy district,233420
telangana,2023,2,vikarabad district,371036
telangana,2023,2,jagtial district,452611
telangana,2023,2,yadadri bhuvanagiri district,437832
telangana,2023,2,medak district,318640
telangana,2023,2,mahbubnagar district,476238
telangana,2023,2,jaya shankar bhalupally district,198478
telangana,2023,2,warangal urban district,1000275
telangana,2023,2,rangareddy district,4638501
telangana,2023,2,hyderabad district,5349842
telangana,2023,2,suryapet district,535263
telangana,2023,2,jogulamba gadwal district,254242
telangana,2023,2,kamareddy district,400349
telangana,2023,2,mulugu district,120696
telangana,2023,2,medchal malkajgiri district,3918732
telangana,2023,2,karimnagar district,745882
telangana,2023,2,mancherial district,472302
telangana,2023,2,siddipet district,571790
telangana,2023,2,khammam district,822976
telangana,2023,3,narayanpet district,187837
telangana,2023,3,nalgonda district,902281
telangana,2023,3,jangaon district,304779
telangana,2023,3,bhadradri kothagudem district,616038
telangana,2023,3,warangal rural district,343730
telangana,2023,3,kumuram bheem asifabad district,170911
telangana,2023,3,nizamabad district,823846
telangana,2023,3,adilabad district,241309
telangana,2023,3,rajanna sircilla district,293845
telangana,2023,3,nagarkurnool district,429268
telangana,2023,3,peddapalle district,517740
telangana,2023,3,nirmal district,279955
telangana,2023,3,mahabubabad district,342724
telangana,2023,3,sangareddy district,1310211
telangana,2023,3,wanaparthy district,243013
telangana,2023,3,vikarabad district,386215
telangana,2023,3,jagtial district,471076
telangana,2023,3,yadadri bhuvanagiri district,455826
telangana,2023,3,medak district,331867
telangana,2023,3,mahbubnagar district,495167
telangana,2023,3,jaya shankar bhalupally district,207019
telangana,2023,3,warangal urban district,1039220
telangana,2023,3,rangareddy district,4809474
telangana,2023,3,hyderabad district,5543537
telangana,2023,3,suryapet district,557642
telangana,2023,3,jogulamba gadwal district,265074
telangana,2023,3,kamareddy district,417147
telangana,2023,3,mulugu district,125966
telangana,2023,3,medchal malkajgiri district,4064256
telangana,2023,3,karimnagar district,775594
telangana,2023,3,mancherial district,491797
telangana,2023,3,siddipet district,595192
telangana,2023,3,khammam district,857112
telangana,2023,4,narayanpet district,195106
telangana,2023,4,nalgonda district,936167
telangana,2023,4,jangaon district,316669
telangana,2023,4,bhadradri kothagudem district,638916
telangana,2023,4,warangal rural district,357277
telangana,2023,4,kumuram bheem asifabad district,177822
telangana,2023,4,nizamabad district,854338
telangana,2023,4,adilabad district,250640
telangana,2023,4,rajanna sircilla district,304823
telangana,2023,4,nagarkurnool district,445662
telangana,2023,4,peddapalle district,536913
telangana,2023,4,nirmal district,291169
telangana,2023,4,mahabubabad district,356076
telangana,2023,4,sangareddy district,1356536
telangana,2023,4,wanaparthy district,252279
telangana,2023,4,vikarabad district,401199
telangana,2023,4,jagtial district,489343
telangana,2023,4,yadadri bhuvanagiri district,473157
telangana,2023,4,medak district,344583
telangana,2023,4,mahbubnagar district,513264
telangana,2023,4,jaya shankar bhalupally district,215143
telangana,2023,4,warangal urban district,1075692
telangana,2023,4,rangareddy district,4964411
telangana,2023,4,hyderabad district,5720710
telangana,2023,4,suryapet district,578651
telangana,2023,4,jogulamba gadwal district,275449
telangana,2023,4,kamareddy district,433549
telangana,2023,4,mulugu district,131237
telangana,2023,4,medchal malkajgiri district,4195726
telangana,2023,4,karimnagar district,803398
telangana,2023,4,mancherial district,510261
telangana,2023,4,siddipet district,617568
telangana,2023,4,khammam district,888902
tripura,2021,1,unakoti district,23739
tripura,2021,1,khowai district,27361
tripura,2021,1,sepahijala district,46925
tripura,2021,1,north tripura district,44051
tripura,2021,1,dhalai district,34747
tripura,2021,1,south tripura district,47052
tripura,2021,1,gomati district,39920
tripura,2021,1,west tripura district,175841
tripura,2021,2,unakoti district,25612
tripura,2021,2,khowai district,29432
tripura,2021,2,sepahijala district,50606
tripura,2021,2,north tripura district,47392
tripura,2021,2,dhalai district,37460
tripura,2021,2,south tripura district,50556
tripura,2021,2,gomati district,42972
tripura,2021,2,west tripura district,188123
tripura,2021,3,unakoti district,27828
tripura,2021,3,khowai district,31900
tripura,2021,3,sepahijala district,54797
tripura,2021,3,north tripura district,51321
tripura,2021,3,dhalai district,40679
tripura,2021,3,south tripura district,54747
tripura,2021,3,gomati district,46535
tripura,2021,3,west tripura district,202122
tripura,2021,4,unakoti district,29889
tripura,2021,4,khowai district,34253
tripura,2021,4,sepahijala district,58818
tripura,2021,4,north tripura district,55009
tripura,2021,4,dhalai district,43705
tripura,2021,4,south tripura district,58777
tripura,2021,4,gomati district,49981
tripura,2021,4,west tripura district,215860
tripura,2022,1,unakoti district,31971
tripura,2022,1,khowai district,36592
tripura,2022,1,sepahijala district,62906
tripura,2022,1,north tripura district,58694
tripura,2022,1,dhalai district,46680
tripura,2022,1,south tripura district,62764
tripura,2022,1,gomati district,53356
tripura,2022,1,west tripura district,229161
tripura,2022,2,unakoti district,33904
tripura,2022,2,khowai district,38683
tripura,2022,2,sepahijala district,66602
tripura,2022,2,north tripura district,62140
tripura,2022,2,dhalai district,49424
tripura,2022,2,south tripura district,66478
tripura,2022,2,gomati district,56510
tripura,2022,2,west tripura district,242041
tripura,2022,3,unakoti district,35830
tripura,2022,3,khowai district,40758
tripura,2022,3,sepahijala district,70255
tripura,2022,3,north tripura district,65452
tripura,2022,3,dhalai district,52074
tripura,2022,3,south tripura district,70107
tripura,2022,3,gomati district,59506
tripura,2022,3,west tripura district,255161
tripura,2022,4,unakoti district,37434
tripura,2022,4,khowai district,42490
tripura,2022,4,sepahijala district,73240
tripura,2022,4,north tripura district,68352
tripura,2022,4,dhalai district,54280
tripura,2022,4,south tripura district,73117
tripura,2022,4,gomati district,62115
tripura,2022,4,west tripura district,267713
tripura,2023,1,unakoti district,39208
tripura,2023,1,khowai district,44453
tripura,2023,1,sepahijala district,76900
tripura,2023,1,north tripura district,71616
tripura,2023,1,dhalai district,56918
tripura,2023,1,south tripura district,76631
tripura,2023,1,gomati district,65137
tripura,2023,1,west tripura district,280021
tripura,2023,2,unakoti district,41033
tripura,2023,2,khowai district,46636
tripura,2023,2,sepahijala district,80758
tripura,2023,2,north tripura district,74840
tripura,2023,2,dhalai district,59728
tripura,2023,2,south tripura district,80248
tripura,2023,2,gomati district,68250
tripura,2023,2,west tripura district,291531
tripura,2023,3,unakoti district,42803
tripura,2023,3,khowai district,48652
tripura,2023,3,sepahijala district,84329
tripura,2023,3,north tripura district,78079
tripura,2023,3,dhalai district,62353
tripura,2023,3,south tripura district,83713
tripura,2023,3,gomati district,71255
tripura,2023,3,west tripura district,303494
tripura,2023,4,unakoti district,44609
tripura,2023,4,khowai district,50673
tripura,2023,4,sepahijala district,87910
tripura,2023,4,north tripura district,81280
tripura,2023,4,dhalai district,64896
tripura,2023,4,south tripura district,87397
tripura,2023,4,gomati district,74242
tripura,2023,4,west tripura district,315337
uttar-pradesh,2021,1,amethi district,209408
uttar-pradesh,2021,1,siddharthnagar district,213056
uttar-pradesh,2021,1,auraiya district,162129
uttar-pradesh,2021,1,sambhal district,173933
uttar-pradesh,2021,1,kanpur nagar district,1100587
uttar-pradesh,2021,1,aligarh district,588461
uttar-pradesh,2021,1,mahoba district,85807
uttar-pradesh,2021,1,lucknow district,1813076
uttar-pradesh,2021,1,sant kabeer nagar district,164355
uttar-pradesh,2021,1,hathras district,197275
uttar-pradesh,2021,1,budaun district,229929
uttar-pradesh,2021,1,moradabad district,399160
uttar-pradesh,2021,1,kushinagar district,437393
uttar-pradesh,2021,1,baghpat district,207627
uttar-pradesh,2021,1,shahjahanpur district,265197
uttar-pradesh,2021,1,muzaffarnagar district,387177
uttar-pradesh,2021,1,ambedkar nagar district,259324
uttar-pradesh,2021,1,bahraich district,194163
uttar-pradesh,2021,1,jalaun district,195777
uttar-pradesh,2021,1,rampur district,211156
uttar-pradesh,2021,1,ballia district,412104
uttar-pradesh,2021,1,shravasti district,49462
uttar-pradesh,2021,1,kasganj district,134535
uttar-pradesh,2021,1,varanasi district,1079309
uttar-pradesh,2021,1,gautam buddha nagar district,2181874
uttar-pradesh,2021,1,basti district,275414
uttar-pradesh,2021,1,shamli district,163182
uttar-pradesh,2021,1,maharajganj district,279707
uttar-pradesh,2021,1,etawah district,213975
uttar-pradesh,2021,1,etah district,183538
uttar-pradesh,2021,1,banda district,131226
uttar-pradesh,2021,1,bijnor district,381195
uttar-pradesh,2021,1,hardoi district,272411
uttar-pradesh,2021,1,balrampur district,127631
uttar-pradesh,2021,1,amroha district,208607
uttar-pradesh,2021,1,pilibhit district,199023
uttar-pradesh,2021,1,mainpuri district,212294
uttar-pradesh,2021,1,kanpur dehat district,159123
uttar-pradesh,2021,1,jaunpur district,558808
uttar-pradesh,2021,1,kaushambi district,107994
uttar-pradesh,2021,1,hapur district,249914
uttar-pradesh,2021,1,hamirpur district,109551
uttar-pradesh,2021,1,meerut district,741901
uttar-pradesh,2021,1,mathura district,541676
uttar-pradesh,2021,1,chitrakoot district,76935
uttar-pradesh,2021,1,lalitpur district,132483
uttar-pradesh,2021,1,mau district,252570
uttar-pradesh,2021,1,mirzapur district,269927
uttar-pradesh,2021,1,bulandshahr district,461596
uttar-pradesh,2021,1,gonda district,261669
uttar-pradesh,2021,1,jhansi district,402240
uttar-pradesh,2021,1,chandauli district,259262
uttar-pradesh,2021,1,bhadohi district,196533
uttar-pradesh,2021,1,pratapgarh district,316627
uttar-pradesh,2021,1,saharanpur district,505178
uttar-pradesh,2021,1,bara banki district,249182
uttar-pradesh,2021,1,bareilly district,662143
uttar-pradesh,2021,1,sitapur district,338854
uttar-pradesh,2021,1,sultanpur district,258614
uttar-pradesh,2021,1,agra district,974389
uttar-pradesh,2021,1,fatehpur district,193171
uttar-pradesh,2021,1,rae bareli district,226301
uttar-pradesh,2021,1,firozabad district,353729
uttar-pradesh,2021,1,kheri district,380108
uttar-pradesh,2021,1,gorakhpur district,780306
uttar-pradesh,2021,1,unnao district,251530
uttar-pradesh,2021,1,prayagraj district,1143612
uttar-pradesh,2021,1,sonbhadra district,234618
uttar-pradesh,2021,1,ghazipur district,443311
uttar-pradesh,2021,1,farrukhabad district,198513
uttar-pradesh,2021,1,kannauj district,169332
uttar-pradesh,2021,1,azamgarh district,501473
uttar-pradesh,2021,1,ayodhya district,320746
uttar-pradesh,2021,1,deoria district,424347
uttar-pradesh,2021,1,ghaziabad district,1773332
uttar-pradesh,2021,2,amethi district,226201
uttar-pradesh,2021,2,siddharthnagar district,229685
uttar-pradesh,2021,2,auraiya district,174601
uttar-pradesh,2021,2,sambhal district,187852
uttar-pradesh,2021,2,kanpur nagar district,1176708
uttar-pradesh,2021,2,aligarh district,631792
uttar-pradesh,2021,2,mahoba district,92930
uttar-pradesh,2021,2,lucknow district,1937173
uttar-pradesh,2021,2,sant kabeer nagar district,177099
uttar-pradesh,2021,2,hathras district,212672
uttar-pradesh,2021,2,budaun district,248263
uttar-pradesh,2021,2,moradabad district,428908
uttar-pradesh,2021,2,kushinagar district,470229
uttar-pradesh,2021,2,baghpat district,222933
uttar-pradesh,2021,2,shahjahanpur district,286698
uttar-pradesh,2021,2,muzaffarnagar district,415595
uttar-pradesh,2021,2,ambedkar nagar district,279018
uttar-pradesh,2021,2,bahraich district,209657
uttar-pradesh,2021,2,jalaun district,211288
uttar-pradesh,2021,2,rampur district,227310
uttar-pradesh,2021,2,ballia district,442509
uttar-pradesh,2021,2,shravasti district,53629
uttar-pradesh,2021,2,kasganj district,145326
uttar-pradesh,2021,2,varanasi district,1154661
uttar-pradesh,2021,2,gautam buddha nagar district,2329954
uttar-pradesh,2021,2,basti district,296308
uttar-pradesh,2021,2,shamli district,175652
uttar-pradesh,2021,2,maharajganj district,301659
uttar-pradesh,2021,2,etawah district,230384
uttar-pradesh,2021,2,etah district,197793
uttar-pradesh,2021,2,banda district,141975
uttar-pradesh,2021,2,bijnor district,409603
uttar-pradesh,2021,2,hardoi district,294712
uttar-pradesh,2021,2,balrampur district,137921
uttar-pradesh,2021,2,amroha district,224885
uttar-pradesh,2021,2,pilibhit district,214517
uttar-pradesh,2021,2,mainpuri district,228922
uttar-pradesh,2021,2,kanpur dehat district,172133
uttar-pradesh,2021,2,jaunpur district,600794
uttar-pradesh,2021,2,kaushambi district,116606
uttar-pradesh,2021,2,hapur district,268188
uttar-pradesh,2021,2,hamirpur district,118257
uttar-pradesh,2021,2,meerut district,794314
uttar-pradesh,2021,2,mathura district,582001
uttar-pradesh,2021,2,chitrakoot district,83116
uttar-pradesh,2021,2,lalitpur district,142831
uttar-pradesh,2021,2,mau district,271232
uttar-pradesh,2021,2,mirzapur district,290357
uttar-pradesh,2021,2,bulandshahr district,496067
uttar-pradesh,2021,2,gonda district,281740
uttar-pradesh,2021,2,jhansi district,431055
uttar-pradesh,2021,2,chandauli district,278397
uttar-pradesh,2021,2,bhadohi district,211236
uttar-pradesh,2021,2,pratapgarh district,341118
uttar-pradesh,2021,2,saharanpur district,542340
uttar-pradesh,2021,2,bara banki district,268880
uttar-pradesh,2021,2,bareilly district,710778
uttar-pradesh,2021,2,sitapur district,366017
uttar-pradesh,2021,2,sultanpur district,278126
uttar-pradesh,2021,2,agra district,1044788
uttar-pradesh,2021,2,fatehpur district,208520
uttar-pradesh,2021,2,rae bareli district,243531
uttar-pradesh,2021,2,firozabad district,380885
uttar-pradesh,2021,2,kheri district,410053
uttar-pradesh,2021,2,gorakhpur district,835887
uttar-pradesh,2021,2,unnao district,271165
uttar-pradesh,2021,2,prayagraj district,1225800
uttar-pradesh,2021,2,sonbhadra district,252013
uttar-pradesh,2021,2,ghazipur district,476105
uttar-pradesh,2021,2,farrukhabad district,213759
uttar-pradesh,2021,2,kannauj district,182579
uttar-pradesh,2021,2,azamgarh district,538771
uttar-pradesh,2021,2,ayodhya district,344791
uttar-pradesh,2021,2,deoria district,455328
uttar-pradesh,2021,2,ghaziabad district,1895314
uttar-pradesh,2021,3,amethi district,245887
uttar-pradesh,2021,3,siddharthnagar district,249111
uttar-pradesh,2021,3,auraiya district,189321
uttar-pradesh,2021,3,sambhal district,203883
uttar-pradesh,2021,3,kanpur nagar district,1263050
uttar-pradesh,2021,3,aligarh district,681857
uttar-pradesh,2021,3,mahoba district,101383
uttar-pradesh,2021,3,lucknow district,2076033
uttar-pradesh,2021,3,sant kabeer nagar district,191948
uttar-pradesh,2021,3,hathras district,230320
uttar-pradesh,2021,3,budaun district,269703
uttar-pradesh,2021,3,moradabad district,462980
uttar-pradesh,2021,3,kushinagar district,508938
uttar-pradesh,2021,3,baghpat district,240441
uttar-pradesh,2021,3,shahjahanpur district,311858
uttar-pradesh,2021,3,muzaffarnagar district,448096
uttar-pradesh,2021,3,ambedkar nagar district,302263
uttar-pradesh,2021,3,bahraich district,227941
uttar-pradesh,2021,3,jalaun district,229155
uttar-pradesh,2021,3,rampur district,246230
uttar-pradesh,2021,3,ballia district,478324
uttar-pradesh,2021,3,shravasti district,58737
uttar-pradesh,2021,3,kasganj district,158052
uttar-pradesh,2021,3,varanasi district,1239725
uttar-pradesh,2021,3,gautam buddha nagar district,2496114
uttar-pradesh,2021,3,basti district,320806
uttar-pradesh,2021,3,shamli district,189790
uttar-pradesh,2021,3,maharajganj district,327438
uttar-pradesh,2021,3,etawah district,249385
uttar-pradesh,2021,3,etah district,214709
uttar-pradesh,2021,3,banda district,154581
uttar-pradesh,2021,3,bijnor district,442548
uttar-pradesh,2021,3,hardoi district,320513
uttar-pradesh,2021,3,balrampur district,149985
uttar-pradesh,2021,3,amroha district,243686
uttar-pradesh,2021,3,pilibhit district,232754
uttar-pradesh,2021,3,mainpuri district,248343
uttar-pradesh,2021,3,kanpur dehat district,187084
uttar-pradesh,2021,3,jaunpur district,650143
uttar-pradesh,2021,3,kaushambi district,126637
uttar-pradesh,2021,3,hapur district,288709
uttar-pradesh,2021,3,hamirpur district,128958
uttar-pradesh,2021,3,meerut district,853246
uttar-pradesh,2021,3,mathura district,628528
uttar-pradesh,2021,3,chitrakoot district,90553
uttar-pradesh,2021,3,lalitpur district,155272
uttar-pradesh,2021,3,mau district,292936
uttar-pradesh,2021,3,mirzapur district,314144
uttar-pradesh,2021,3,bulandshahr district,535699
uttar-pradesh,2021,3,gonda district,305366
uttar-pradesh,2021,3,jhansi district,464351
uttar-pradesh,2021,3,chandauli district,300595
uttar-pradesh,2021,3,bhadohi district,228222
uttar-pradesh,2021,3,pratapgarh district,369954
uttar-pradesh,2021,3,saharanpur district,584344
uttar-pradesh,2021,3,bara banki district,291376
uttar-pradesh,2021,3,bareilly district,766809
uttar-pradesh,2021,3,sitapur district,397389
uttar-pradesh,2021,3,sultanpur district,301325
uttar-pradesh,2021,3,agra district,1124720
uttar-pradesh,2021,3,fatehpur district,226873
uttar-pradesh,2021,3,rae bareli district,263613
uttar-pradesh,2021,3,firozabad district,412441
uttar-pradesh,2021,3,kheri district,446308
uttar-pradesh,2021,3,gorakhpur district,900171
uttar-pradesh,2021,3,unnao district,293971
uttar-pradesh,2021,3,prayagraj district,1320432
uttar-pradesh,2021,3,sonbhadra district,272567
uttar-pradesh,2021,3,ghazipur district,514893
uttar-pradesh,2021,3,farrukhabad district,231446
uttar-pradesh,2021,3,kannauj district,198231
uttar-pradesh,2021,3,azamgarh district,582049
uttar-pradesh,2021,3,ayodhya district,372839
uttar-pradesh,2021,3,deoria district,492048
uttar-pradesh,2021,3,ghaziabad district,2031752
uttar-pradesh,2021,4,amethi district,264472
uttar-pradesh,2021,4,siddharthnagar district,268126
uttar-pradesh,2021,4,auraiya district,203721
uttar-pradesh,2021,4,sambhal district,219722
uttar-pradesh,2021,4,kanpur nagar district,1349794
uttar-pradesh,2021,4,aligarh district,731096
uttar-pradesh,2021,4,mahoba district,109417
uttar-pradesh,2021,4,lucknow district,2215886
uttar-pradesh,2021,4,sant kabeer nagar district,206542
uttar-pradesh,2021,4,hathras district,247776
uttar-pradesh,2021,4,budaun district,290309
uttar-pradesh,2021,4,moradabad district,496358
uttar-pradesh,2021,4,kushinagar district,547287
uttar-pradesh,2021,4,baghpat district,257605
uttar-pradesh,2021,4,shahjahanpur district,336128
uttar-pradesh,2021,4,muzaffarnagar district,480240
uttar-pradesh,2021,4,ambedkar nagar district,325090
uttar-pradesh,2021,4,bahraich district,245502
uttar-pradesh,2021,4,jalaun district,246646
uttar-pradesh,2021,4,rampur district,264569
uttar-pradesh,2021,4,ballia district,513629
uttar-pradesh,2021,4,shravasti district,63555
uttar-pradesh,2021,4,kasganj district,170176
uttar-pradesh,2021,4,varanasi district,1325315
uttar-pradesh,2021,4,gautam buddha nagar district,2664034
uttar-pradesh,2021,4,basti district,344852
uttar-pradesh,2021,4,shamli district,203726
uttar-pradesh,2021,4,maharajganj district,352595
uttar-pradesh,2021,4,etawah district,267952
uttar-pradesh,2021,4,etah district,230890
uttar-pradesh,2021,4,banda district,166922
uttar-pradesh,2021,4,bijnor district,474546
uttar-pradesh,2021,4,hardoi district,345246
uttar-pradesh,2021,4,balrampur district,161496
uttar-pradesh,2021,4,amroha district,262094
uttar-pradesh,2021,4,pilibhit district,250203
uttar-pradesh,2021,4,mainpuri district,267320
uttar-pradesh,2021,4,kanpur dehat district,201743
uttar-pradesh,2021,4,jaunpur district,698280
uttar-pradesh,2021,4,kaushambi district,136353
uttar-pradesh,2021,4,hapur district,309228
uttar-pradesh,2021,4,hamirpur district,139019
uttar-pradesh,2021,4,meerut district,911852
uttar-pradesh,2021,4,mathura district,674711
uttar-pradesh,2021,4,chitrakoot district,97682
uttar-pradesh,2021,4,lalitpur district,167240
uttar-pradesh,2021,4,mau district,314297
uttar-pradesh,2021,4,mirzapur district,337415
uttar-pradesh,2021,4,bulandshahr district,574654
uttar-pradesh,2021,4,gonda district,328086
uttar-pradesh,2021,4,jhansi district,497457
uttar-pradesh,2021,4,chandauli district,322309
uttar-pradesh,2021,4,bhadohi district,245007
uttar-pradesh,2021,4,pratapgarh district,397596
uttar-pradesh,2021,4,saharanpur district,625876
uttar-pradesh,2021,4,bara banki district,313465
uttar-pradesh,2021,4,bareilly district,821986
uttar-pradesh,2021,4,sitapur district,428710
uttar-pradesh,2021,4,sultanpur district,323438
uttar-pradesh,2021,4,agra district,1204274
uttar-pradesh,2021,4,fatehpur district,244390
uttar-pradesh,2021,4,rae bareli district,282965
uttar-pradesh,2021,4,firozabad district,443735
uttar-pradesh,2021,4,kheri district,480851
uttar-pradesh,2021,4,gorakhpur district,964667
uttar-pradesh,2021,4,unnao district,316042
uttar-pradesh,2021,4,prayagraj district,1414447
uttar-pradesh,2021,4,sonbhadra district,292843
uttar-pradesh,2021,4,ghazipur district,552224
uttar-pradesh,2021,4,farrukhabad district,248877
uttar-pradesh,2021,4,kannauj district,213494
uttar-pradesh,2021,4,azamgarh district,624474
uttar-pradesh,2021,4,ayodhya district,399921
uttar-pradesh,2021,4,deoria district,528101
uttar-pradesh,2021,4,ghaziabad district,2169109
uttar-pradesh,2022,1,amethi district,283285
uttar-pradesh,2022,1,siddharthnagar district,286990
uttar-pradesh,2022,1,auraiya district,217723
uttar-pradesh,2022,1,sambhal district,234926
uttar-pradesh,2022,1,kanpur nagar district,1431918
uttar-pradesh,2022,1,aligarh district,778769
uttar-pradesh,2022,1,mahoba district,117391
uttar-pradesh,2022,1,lucknow district,2348173
uttar-pradesh,2022,1,sant kabeer nagar district,220942
uttar-pradesh,2022,1,hathras district,264734
uttar-pradesh,2022,1,budaun district,310467
uttar-pradesh,2022,1,moradabad district,528459
uttar-pradesh,2022,1,kushinagar district,585162
uttar-pradesh,2022,1,baghpat district,273913
uttar-pradesh,2022,1,shahjahanpur district,359822
uttar-pradesh,2022,1,muzaffarnagar district,510605
uttar-pradesh,2022,1,ambedkar nagar district,347805
uttar-pradesh,2022,1,bahraich district,262870
uttar-pradesh,2022,1,jalaun district,263573
uttar-pradesh,2022,1,rampur district,282442
uttar-pradesh,2022,1,ballia district,548285
uttar-pradesh,2022,1,shravasti district,68179
uttar-pradesh,2022,1,kasganj district,182189
uttar-pradesh,2022,1,varanasi district,1406056
uttar-pradesh,2022,1,gautam buddha nagar district,2822463
uttar-pradesh,2022,1,basti district,368788
uttar-pradesh,2022,1,shamli district,217044
uttar-pradesh,2022,1,maharajganj district,377520
uttar-pradesh,2022,1,etawah district,286261
uttar-pradesh,2022,1,etah district,246989
uttar-pradesh,2022,1,banda district,178647
uttar-pradesh,2022,1,bijnor district,505579
uttar-pradesh,2022,1,hardoi district,369745
uttar-pradesh,2022,1,balrampur district,172888
uttar-pradesh,2022,1,amroha district,279928
uttar-pradesh,2022,1,pilibhit district,267438
uttar-pradesh,2022,1,mainpuri district,285752
uttar-pradesh,2022,1,kanpur dehat district,215966
uttar-pradesh,2022,1,jaunpur district,745837
uttar-pradesh,2022,1,kaushambi district,146004
uttar-pradesh,2022,1,hapur district,328694
uttar-pradesh,2022,1,hamirpur district,148893
uttar-pradesh,2022,1,meerut district,967325
uttar-pradesh,2022,1,mathura district,719040
uttar-pradesh,2022,1,chitrakoot district,104504
uttar-pradesh,2022,1,lalitpur district,178791
uttar-pradesh,2022,1,mau district,335310
uttar-pradesh,2022,1,mirzapur district,359993
uttar-pradesh,2022,1,bulandshahr district,612406
uttar-pradesh,2022,1,gonda district,350931
uttar-pradesh,2022,1,jhansi district,529169
uttar-pradesh,2022,1,chandauli district,343632
uttar-pradesh,2022,1,bhadohi district,261266
uttar-pradesh,2022,1,pratapgarh district,425208
uttar-pradesh,2022,1,saharanpur district,665784
uttar-pradesh,2022,1,bara banki district,335222
uttar-pradesh,2022,1,bareilly district,875033
uttar-pradesh,2022,1,sitapur district,459091
uttar-pradesh,2022,1,sultanpur district,345466
uttar-pradesh,2022,1,agra district,1279852
uttar-pradesh,2022,1,fatehpur district,261545
uttar-pradesh,2022,1,rae bareli district,301965
uttar-pradesh,2022,1,firozabad district,473859
uttar-pradesh,2022,1,kheri district,514743
uttar-pradesh,2022,1,gorakhpur district,1027283
uttar-pradesh,2022,1,unnao district,337537
uttar-pradesh,2022,1,prayagraj district,1504572
uttar-pradesh,2022,1,sonbhadra district,312416
